Sens Factor =-0.007296dB, SERNO: 7020960
"Auto-generated 90-degree calibration file for use with nanoAVR DL"
166.735	0.6916
168.811	0.6874
170.912	0.6827
173.040	0.6773
175.194	0.6714
177.375	0.6651
179.583	0.6583
181.819	0.6510
184.082	0.6433
186.374	0.6350
188.694	0.6263
191.043	0.6171
193.421	0.6077
195.829	0.5982
198.267	0.5884
200.735	0.5786
203.234	0.5688
205.764	0.5591
208.325	0.5495
210.919	0.5401
213.544	0.5306
216.203	0.5207
218.894	0.5102
221.619	0.4991
224.378	0.4871
227.171	0.4744
229.999	0.4613
232.862	0.4481
235.761	0.4350
238.696	0.4220
241.668	0.4091
244.676	0.3964
247.722	0.3838
250.806	0.3713
253.928	0.3587
257.089	0.3462
260.290	0.3339
263.530	0.3220
266.810	0.3104
270.132	0.2994
273.495	0.2891
276.899	0.2794
280.346	0.2702
283.836	0.2616
287.370	0.2535
290.947	0.2460
294.569	0.2389
298.236	0.2321
301.949	0.2256
305.708	0.2192
309.513	0.2129
313.366	0.2068
317.267	0.2008
321.217	0.1949
325.216	0.1891
329.264	0.1837
333.363	0.1784
337.513	0.1733
341.715	0.1685
345.969	0.1639
350.276	0.1595
354.636	0.1552
359.051	0.1511
363.521	0.1472
368.046	0.1435
372.628	0.1400
377.266	0.1365
381.963	0.1328
386.718	0.1288
391.532	0.1241
396.406	0.1186
401.341	0.1126
406.337	0.1067
411.395	0.1013
416.517	0.0964
421.702	0.0919
426.951	0.0875
432.266	0.0833
437.648	0.0790
443.096	0.0747
448.612	0.0703
454.196	0.0659
459.851	0.0612
465.575	0.0565
471.371	0.0516
477.239	0.0465
483.180	0.0414
489.195	0.0362
495.285	0.0309
501.450	0.0256
507.693	0.0204
514.013	0.0152
520.412	0.0100
526.890	0.0048
533.449	-0.0004
540.090	-0.0058
546.814	-0.0113
553.621	-0.0169
560.513	-0.0227
567.490	-0.0287
574.555	-0.0350
581.707	-0.0413
588.949	-0.0476
596.281	-0.0540
603.703	-0.0602
611.219	-0.0665
618.828	-0.0727
626.531	-0.0786
634.331	-0.0839
642.228	-0.0886
650.222	-0.0925
658.317	-0.0953
666.512	-0.0972
674.809	-0.0990
683.210	-0.1009
691.715	-0.1030
700.326	-0.1052
709.044	-0.1070
717.871	-0.1086
726.807	-0.1098
735.855	-0.1106
745.016	-0.1112
754.290	-0.1116
763.680	-0.1120
773.187	-0.1127
782.812	-0.1131
792.557	-0.1134
802.424	-0.1134
812.413	-0.1131
822.526	-0.1127
832.766	-0.1120
843.133	-0.1109
853.629	-0.1095
864.255	-0.1081
875.014	-0.1061
885.907	-0.1039
896.935	-0.1014
908.101	-0.0987
919.406	-0.0957
930.851	-0.0924
942.439	-0.0890
954.171	-0.0853
966.049	-0.0817
978.076	-0.0782
990.251	-0.0749
1002.579	-0.0720
1015.060	-0.0695
1027.696	-0.0676
1040.489	-0.0662
1053.442	-0.0649
1066.556	-0.0640
1079.833	-0.0632
1093.276	-0.0626
1106.886	-0.0623
1120.665	-0.0620
1134.616	-0.0621
1148.741	-0.0623
1163.041	-0.0627
1177.519	-0.0636
1192.178	-0.0647
1207.019	-0.0662
1222.045	-0.0681
1237.258	-0.0702
1252.660	-0.0722
1268.254	-0.0743
1284.042	-0.0764
1300.027	-0.0784
1316.211	-0.0803
1332.596	-0.0822
1349.185	-0.0841
1365.981	-0.0865
1382.985	-0.0891
1400.202	-0.0917
1417.633	-0.0944
1435.280	-0.0971
1453.148	-0.1000
1471.238	-0.1029
1489.553	-0.1059
1508.096	-0.1090
1526.870	-0.1122
1545.877	-0.1155
1565.121	-0.1190
1584.605	-0.1228
1604.332	-0.1267
1624.303	-0.1307
1644.524	-0.1345
1664.996	-0.1381
1685.723	-0.1413
1706.708	-0.1441
1727.955	-0.1471
1749.466	-0.1497
1771.244	-0.1518
1793.294	-0.1536
1815.618	-0.1549
1838.221	-0.1556
1861.104	-0.1562
1884.272	-0.1562
1907.729	-0.1560
1931.478	-0.1562
1955.523	-0.1563
1979.866	-0.1562
2004.513	-0.1558
2029.467	-0.1550
2054.731	-0.1539
2080.310	-0.1524
2106.207	-0.1508
2132.427	-0.1488
2158.973	-0.1469
2185.849	-0.1450
2213.060	-0.1432
2240.610	-0.1411
2268.503	-0.1392
2296.743	-0.1372
2325.334	-0.1354
2354.282	-0.1342
2383.590	-0.1335
2413.262	-0.1329
2443.305	-0.1326
2473.721	-0.1324
2504.515	-0.1318
2535.693	-0.1308
2567.260	-0.1296
2599.219	-0.1282
2631.576	-0.1263
2664.335	-0.1241
2697.503	-0.1213
2731.084	-0.1181
2765.082	-0.1143
2799.504	-0.1101
2834.354	-0.1057
2869.638	-0.1011
2905.362	-0.0970
2941.530	-0.0929
2978.148	-0.0887
3015.222	-0.0845
3052.758	-0.0802
3090.761	-0.0761
3129.237	-0.0720
3168.192	-0.0678
3207.632	-0.0636
3247.563	-0.0598
3287.991	-0.0563
3328.923	-0.0528
3370.364	-0.0494
3412.320	-0.0460
3454.799	-0.0427
3497.807	-0.0395
3541.351	-0.0362
3585.436	-0.0327
3630.070	-0.0292
3675.260	-0.0253
3721.012	-0.0212
3767.334	-0.0166
3814.233	-0.0114
3861.715	-0.0055
3909.789	0.0016
3958.460	0.0095
4007.738	0.0180
4057.630	0.0272
4108.142	0.0361
4159.283	0.0455
4211.061	0.0551
4263.483	0.0651
4316.559	0.0754
4370.294	0.0862
4424.699	0.0971
4479.781	0.1080
4535.548	0.1190
4592.010	0.1296
4649.175	0.1399
4707.051	0.1498
4765.648	0.1593
4824.975	0.1683
4885.039	0.1752
4945.852	0.1811
5007.421	0.1863
5069.757	0.1905
5132.870	0.1933
5196.768	0.1940
5261.460	0.1933
5326.959	0.1913
5393.273	0.1878
5460.413	0.1826
5528.388	0.1759
5597.209	0.1678
5666.887	0.1583
5737.433	0.1479
5808.857	0.1368
5881.169	0.1249
5954.383	0.1122
6028.507	0.0987
6103.555	0.0845
6179.536	0.0696
6256.464	0.0541
6334.349	0.0381
6413.204	0.0215
6493.040	0.0043
6573.870	-0.0136
6655.706	-0.0321
6738.562	-0.0515
6822.448	-0.0717
6907.379	-0.0926
6993.367	-0.1144
7080.426	-0.1376
7168.568	-0.1618
7257.808	-0.1873
7348.158	-0.2132
7439.633	-0.2405
7532.248	-0.2693
7626.015	-0.2997
7720.949	-0.3311
7817.065	-0.3638
7914.377	-0.3983
8012.901	-0.4349
8112.652	-0.4736
8213.645	-0.5130
8315.894	-0.5539
8419.416	-0.5960
8524.228	-0.6393
8630.343	-0.6835
8737.780	-0.7281
8846.555	-0.7730
8956.683	-0.8187
9068.182	-0.8648
9181.069	-0.9115
9295.362	-0.9588
9411.078	-1.0071
9528.233	-1.0568
9646.849	-1.1080
9766.939	-1.1617
9888.525	-1.2176
10011.625	-1.2753
10136.257	-1.3352
10262.440	-1.3971
10390.195	-1.4597
10519.540	-1.5247
10650.495	-1.5918
10783.080	-1.6607
10917.316	-1.7313
11053.223	-1.8034
11190.821	-1.8775
11330.133	-1.9532
11471.179	-2.0306
11613.980	-2.1087
11758.561	-2.1878
11904.939	-2.2677
12053.141	-2.3480
12203.188	-2.4282
12355.102	-2.5078
12508.907	-2.5885
12664.627	-2.6705
12822.286	-2.7536
12981.907	-2.8371
13143.516	-2.9211
13307.136	-3.0059
13472.793	-3.0917
13640.512	-3.1785
13810.319	-3.2660
13982.240	-3.3545
14156.302	-3.4446
14332.529	-3.5359
14510.951	-3.6286
14691.595	-3.7220
14874.486	-3.8168
15059.655	-3.9133
15247.129	-4.0112
15436.937	-4.1098
15629.106	-4.2091
15823.669	-4.3093
16020.654	-4.4103
16220.091	-4.5115
16422.010	-4.6127
16626.443	-4.7140
16833.422	-4.8152
17042.977	-4.9163
17255.141	-5.0173
17469.945	-5.1177
17687.424	-5.2181
17907.609	-5.3011
18130.537	-5.3853
18356.240	-5.4705
18584.752	-5.5564
18816.107	-5.6436
19050.346	-5.7321
19287.498	-5.8222
19527.604	-5.9143
19770.697	-6.0084
20016.816	-6.1050
